model,variable,dimension,group,n,missing_n,nonmissing_n,missing_rate,eligible_for_balance,test_population_n,test_group_count,overall_missing_rate,chi2,degrees_of_freedom,p_value,cramers_v,max_abs_missing_rate_diff,material_imbalance,test_status,p_value_bh
Nowcasting,aez_groupid_12000,country,SDN,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,SLV,149,0,149,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,SOM,1222,0,1222,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,SSD,665,0,665,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,SWZ,30,0,30,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,TJK,10,0,10,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,TZA,1,0,1,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,UGA,134,0,134,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,YEM,385,0,385,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,ZAF,26,0,26,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,ZMB,24,0,24,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,country,ZWE,2,0,2,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,1,814,0,814,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,10,557,0,557,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,11,335,0,335,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,12,257,0,257,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,2,368,0,368,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,3,341,0,341,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,4,178,0,178,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,5,334,0,334,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,6,247,0,247,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,7,1091,0,1091,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,8,606,0,606,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,month,9,447,0,447,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,year,2017,645,0,645,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,year,2018,776,0,776,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,year,2019,896,0,896,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,year,2020,1129,0,1129,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,year,2021,959,0,959,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_12000,year,2022,1170,0,1170,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,AFG,692,0,692,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,BDI,175,0,175,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,CAF,292,0,292,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,COD,648,0,648,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,DJI,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,DOM,4,0,4,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,ETH,56,0,56,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,GTM,340,0,340,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,HND,166,0,166,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,HTI,35,0,35,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,KEN,152,0,152,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,LBN,9,0,9,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,LSO,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,MDG,69,0,69,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,MOZ,106,0,106,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,MWI,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,PAK,155,0,155,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,SDN,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,SLV,149,0,149,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,SOM,1222,0,1222,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,SSD,665,0,665,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,SWZ,30,0,30,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,TJK,10,0,10,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,TZA,1,0,1,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,UGA,134,0,134,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,YEM,385,0,385,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,ZAF,26,0,26,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,ZMB,24,0,24,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,country,ZWE,2,0,2,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,1,814,0,814,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,10,557,0,557,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,11,335,0,335,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,12,257,0,257,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,2,368,0,368,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,3,341,0,341,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,4,178,0,178,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,5,334,0,334,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,6,247,0,247,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,7,1091,0,1091,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,8,606,0,606,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,month,9,447,0,447,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,year,2017,645,0,645,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,year,2018,776,0,776,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,year,2019,896,0,896,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,year,2020,1129,0,1129,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,year,2021,959,0,959,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_17000,year,2022,1170,0,1170,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,AFG,692,0,692,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,BDI,175,0,175,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,CAF,292,0,292,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,COD,648,0,648,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,DJI,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,DOM,4,0,4,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,ETH,56,0,56,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,GTM,340,0,340,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,HND,166,0,166,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,HTI,35,0,35,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,KEN,152,0,152,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,LBN,9,0,9,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,LSO,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,MDG,69,0,69,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,MOZ,106,0,106,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,MWI,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,PAK,155,0,155,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,SDN,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,SLV,149,0,149,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,SOM,1222,0,1222,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,SSD,665,0,665,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,SWZ,30,0,30,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,TJK,10,0,10,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,TZA,1,0,1,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,UGA,134,0,134,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,YEM,385,0,385,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,ZAF,26,0,26,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,ZMB,24,0,24,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,country,ZWE,2,0,2,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,1,814,0,814,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,10,557,0,557,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,11,335,0,335,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,12,257,0,257,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,2,368,0,368,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,3,341,0,341,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,4,178,0,178,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,5,334,0,334,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,6,247,0,247,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,7,1091,0,1091,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,8,606,0,606,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,month,9,447,0,447,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,year,2017,645,0,645,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,year,2018,776,0,776,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,year,2019,896,0,896,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,year,2020,1129,0,1129,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,year,2021,959,0,959,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_19000,year,2022,1170,0,1170,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,AFG,692,0,692,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,BDI,175,0,175,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,CAF,292,0,292,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,COD,648,0,648,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,DJI,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,DOM,4,0,4,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,ETH,56,0,56,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,GTM,340,0,340,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,HND,166,0,166,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,HTI,35,0,35,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,KEN,152,0,152,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,LBN,9,0,9,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,LSO,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,MDG,69,0,69,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,MOZ,106,0,106,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,MWI,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,PAK,155,0,155,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,SDN,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,SLV,149,0,149,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,SOM,1222,0,1222,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,SSD,665,0,665,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,SWZ,30,0,30,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,TJK,10,0,10,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,TZA,1,0,1,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,UGA,134,0,134,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,YEM,385,0,385,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,ZAF,26,0,26,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,ZMB,24,0,24,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,country,ZWE,2,0,2,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,1,814,0,814,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,10,557,0,557,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,11,335,0,335,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,12,257,0,257,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,2,368,0,368,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,3,341,0,341,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,4,178,0,178,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,5,334,0,334,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,6,247,0,247,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,7,1091,0,1091,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,8,606,0,606,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,month,9,447,0,447,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,year,2017,645,0,645,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,year,2018,776,0,776,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,year,2019,896,0,896,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,year,2020,1129,0,1129,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,year,2021,959,0,959,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_25000,year,2022,1170,0,1170,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,AFG,692,0,692,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,BDI,175,0,175,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,CAF,292,0,292,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,COD,648,0,648,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,DJI,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,DOM,4,0,4,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,ETH,56,0,56,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,GTM,340,0,340,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,HND,166,0,166,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,HTI,35,0,35,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,KEN,152,0,152,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,LBN,9,0,9,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,LSO,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,MDG,69,0,69,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,MOZ,106,0,106,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,MWI,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,PAK,155,0,155,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,SDN,11,0,11,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,SLV,149,0,149,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,SOM,1222,0,1222,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,SSD,665,0,665,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,SWZ,30,0,30,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,TJK,10,0,10,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,TZA,1,0,1,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,UGA,134,0,134,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,YEM,385,0,385,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,ZAF,26,0,26,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,ZMB,24,0,24,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,country,ZWE,2,0,2,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,1,814,0,814,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,10,557,0,557,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,11,335,0,335,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,12,257,0,257,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,2,368,0,368,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,3,341,0,341,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,4,178,0,178,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,5,334,0,334,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,6,247,0,247,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,7,1091,0,1091,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,8,606,0,606,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,month,9,447,0,447,0,True,5575,12,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,year,2017,645,0,645,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,year,2018,776,0,776,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,year,2019,896,0,896,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,year,2020,1129,0,1129,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,year,2021,959,0,959,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_30000,year,2022,1170,0,1170,0,True,5575,6,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,AFG,692,0,692,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,BDI,175,0,175,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,CAF,292,0,292,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,COD,648,0,648,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,DJI,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,DOM,4,0,4,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,ETH,56,0,56,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,GTM,340,0,340,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,HND,166,0,166,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,HTI,35,0,35,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,KEN,152,0,152,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,LBN,9,0,9,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,LSO,3,0,3,0,False,5521,20,0,,,,,0,False,untestable_constant_missingness,
Nowcasting,aez_groupid_31000,country,MDG,69,0,69,0,True,5521,20,0,,,,,0,False,untestable_constant_missingness,
